customer_id_original;full_name;city;state;zipcode;rfm_id;created_at;updated_at
10211;Jeffrey Smith;Caguas;PR;725;2;27/02/2025 8:40;28/02/2025 8:40
10212;Mary Wright;Irving;TX;75060;4;13/03/2026 1:23;20/03/2026 1:23
10213;Justin Huff;Guayama;PR;784;6;08/08/2025 7:13;16/08/2025 7:13
10214;Raymond Smith;Caguas;PR;725;4;13/12/2025 5:22;15/12/2025 5:22
10215;Lauren Brown;San Juan;PR;926;5;09/03/2025 15:42;26/03/2025 15:42
10216;Mary Schneider;Hagerstown;MD;21740;4;05/12/2025 22:43;13/12/2025 22:43
10217;Rose Smith;Caguas;PR;725;6;09/06/2025 12:46;09/06/2025 12:46
10218;Mary Romero;Vallejo;CA;94591;4;18/01/2025 4:43;30/01/2025 4:43
10219;Nicholas Smith;Cypress;CA;90630;5;04/01/2026 1:50;13/01/2026 1:50
10220;Gerald Mason;Caguas;PR;725;3;20/12/2025 5:27;01/01/2026 5:27
10221;Mary Smith;New York;NY;10025;5;10/02/2025 16:35;21/02/2025 16:35
10222;Mark Reyes;Pompano Beach;FL;33068;5;19/10/2025 4:27;06/11/2025 4:27
10223;Mary Wagner;Caguas;PR;725;6;21/06/2025 11:59;25/06/2025 11:59
10224;Betty Lawson;North Las Vegas;NV;89030;5;20/12/2025 8:03;25/12/2025 8:03
10225;Diane English;Caguas;PR;725;3;08/04/2025 21:20;10/04/2025 21:20
10226;Mary Smith;Murfreesboro;TN;37130;5;27/11/2025 13:39;04/12/2025 13:39
10227;Mary Henderson;Caguas;PR;725;4;31/01/2026 17:10;10/02/2026 17:10
10228;Mark Rios;Bay Shore;NY;11706;3;18/02/2025 11:49;28/02/2025 11:49
10229;Madison Smith;Detroit;MI;48219;1;09/09/2025 8:03;24/09/2025 8:03
10230;Mary Perry;San Antonio;TX;78207;1;11/03/2026 8:47;11/03/2026 8:47
10231;Michael Reeves;Burnsville;MN;55337;2;20/08/2025 11:27;23/08/2025 11:27
10232;Kenneth Smith;Caguas;PR;725;4;07/04/2025 4:52;15/04/2025 4:52
10233;Mary Bennett;Far Rockaway;NY;11691;3;06/08/2025 7:14;23/08/2025 7:14
10234;William Herrera;Las Cruces;NM;88005;3;04/12/2025 4:52;10/12/2025 4:52
10235;Joseph Singh;Caguas;PR;725;3;14/06/2025 15:05;25/06/2025 15:05
10236;Christopher Smith;San Francisco;CA;94112;5;09/04/2025 22:30;15/04/2025 22:30
10237;Margaret Davis;Medina;OH;44256;1;06/09/2025 17:50;15/09/2025 17:50
10238;Mary Sheppard;Henrico;VA;23233;3;02/08/2025 11:43;20/08/2025 11:43
10239;Doris Smith;Riverside;CA;92504;3;24/02/2026 17:04;07/03/2026 17:04
10240;Mary Pitts;Caguas;PR;725;6;21/12/2025 16:57;04/01/2026 16:57
10241;Patricia Kidd;Louisville;KY;40214;1;08/10/2025 16:16;26/10/2025 16:16
10242;Mary Smith;Caguas;PR;725;3;28/12/2025 4:17;05/01/2026 4:17
10243;Donna Anderson;Los Angeles;CA;90034;4;01/04/2025 17:27;14/04/2025 17:27
10244;Emily Campbell;Caguas;PR;725;5;31/01/2026 0:56;08/02/2026 0:56
10245;Mary Mclaughlin;Dallas;TX;75217;5;13/10/2025 3:18;25/10/2025 3:18
10246;Barbara Cameron;Bronx;NY;10473;4;10/03/2025 0:20;25/03/2025 0:20
10247;Mary Smith;Lilburn;GA;30047;3;11/03/2026 13:01;16/03/2026 13:01
10248;Charles Davis;Newburgh;NY;12550;3;02/08/2025 9:33;03/08/2025 9:33
10249;Jennifer Mendez;Freehold;NJ;7728;4;21/10/2025 22:31;03/11/2025 22:31
10250;Martha Smith;Philadelphia;PA;19104;5;22/09/2025 0:25;28/09/2025 0:25
10251;Mary Nguyen;Washington;DC;20002;2;08/04/2025 2:47;28/04/2025 2:47
10252;Carolyn Weaver;Honolulu;HI;96819;4;21/01/2025 19:57;22/01/2025 19:57
10253;Kyle Smith;Caguas;PR;725;6;08/02/2025 6:54;21/02/2025 6:54
10254;Mary Austin;Fremont;CA;94539;6;23/02/2026 8:15;28/02/2026 8:15
10255;Shirley Smith;Caguas;PR;725;2;15/06/2025 21:17;03/07/2025 21:17
10256;Mary Little;Dallas;TX;75217;1;10/02/2025 2:26;16/02/2025 2:26
10257;Michael Smith;Tucson;AZ;85710;2;16/07/2025 1:55;19/07/2025 1:55
10258;Joyce Gonzalez;Cleveland;OH;44130;5;05/07/2025 17:08;06/07/2025 17:08
10259;Mary Valenzuela;Virginia Beach;VA;23455;4;24/06/2025 12:48;12/07/2025 12:48
10260;Betty Smith;Caguas;PR;725;6;09/07/2025 12:00;20/07/2025 12:00
10261;Bobby Bell;Jamaica;NY;11432;5;10/01/2025 18:17;19/01/2025 18:17
10262;Mary Smith;Caguas;PR;725;1;04/03/2026 17:08;04/03/2026 17:08
10263;Katherine Bailey;Germantown;MD;20874;3;11/04/2025 7:35;15/04/2025 7:35
10264;Keith Smith;Caguas;PR;725;6;26/02/2025 23:41;18/03/2025 23:41
10265;Mary Ramirez;Wyoming;MI;49509;1;30/10/2025 2:57;05/11/2025 2:57
10266;Scott Randolph;Cleveland;OH;44102;6;04/08/2025 0:41;08/08/2025 0:41
10267;Mary Smith;Caguas;PR;725;3;16/12/2025 1:54;25/12/2025 1:54
10268;Amy Washington;Murfreesboro;TN;37130;4;18/11/2025 8:27;18/11/2025 8:27
10269;Mary Flowers;Caguas;PR;725;3;25/07/2025 9:17;28/07/2025 9:17
10270;Brenda Smith;Hamilton;OH;45013;1;25/01/2026 23:30;29/01/2026 23:30
10271;Mary Moore;Pawtucket;RI;2860;6;29/03/2025 10:06;18/04/2025 10:06
10272;Jonathan Molina;Caguas;PR;725;2;18/03/2025 19:31;01/04/2025 19:31
10273;Mary Smith;Memphis;TN;38127;5;03/01/2025 10:11;04/01/2025 10:11
10274;Scott Bray;Caguas;PR;725;4;23/04/2025 18:41;25/04/2025 18:41
10275;Kelly Smith;Forest Hills;NY;11375;5;28/02/2025 19:55;06/03/2025 19:55
10276;Mary Gutierrez;Rego Park;NY;11374;1;05/08/2025 8:43;08/08/2025 8:43
10277;Ann Smith;Caguas;PR;725;5;14/02/2026 12:13;16/02/2026 12:13
10278;Mary Farrell;Los Angeles;CA;90011;2;11/09/2025 18:50;01/10/2025 18:50
10279;David Smith;Mission Viejo;CA;92691;2;27/11/2025 14:52;08/12/2025 14:52
10280;Nicholas Knapp;Caguas;PR;725;3;07/11/2025 23:52;20/11/2025 23:52
10281;Lauren Smith;East Brunswick;NJ;8816;6;15/10/2025 15:13;27/10/2025 15:13
10282;Mary Roberts;Caguas;PR;725;6;03/01/2025 15:00;06/01/2025 15:00
10283;Brian Myers;Buffalo;NY;14215;1;19/09/2025 3:48;26/09/2025 3:48
10284;Mary Stafford;Caguas;PR;725;3;20/09/2025 23:07;24/09/2025 23:07
10285;Jason Smith;Ontario;CA;91764;4;15/02/2025 21:48;25/02/2025 21:48
10286;Wayne Curtis;Laredo;TX;78046;4;19/10/2025 3:23;07/11/2025 3:23
10287;Mary Hensley;Caguas;PR;725;4;11/12/2025 12:55;17/12/2025 12:55
10288;Mark Smith;Oviedo;FL;32765;4;23/02/2025 1:56;01/03/2025 1:56
10289;Virginia Ford;Caguas;PR;725;4;22/02/2026 6:54;08/03/2026 6:54
10290;Jacob Hinton;Watsonville;CA;95076;3;04/10/2025 11:19;05/10/2025 11:19
10291;Ann Smith;Aurora;CO;80013;6;15/01/2026 11:18;25/01/2026 11:18
10292;Mary Williams;Caguas;PR;725;3;20/12/2025 9:54;28/12/2025 9:54
10293;Aaron Jordan;Bronx;NY;10469;6;28/06/2025 17:20;18/07/2025 17:20
10294;Mary Smith;Caguas;PR;725;3;23/03/2025 9:41;29/03/2025 9:41
10295;Benjamin Garcia;Memphis;TN;38111;6;21/10/2025 6:48;02/11/2025 6:48
10296;Mary Ramos;Caguas;PR;725;3;11/11/2025 8:10;17/11/2025 8:10
10297;Karen Smith;Henderson;NV;89014;3;19/06/2025 21:22;30/06/2025 21:22
10298;Albert Thompson;Bronx;NY;10452;6;26/07/2025 19:53;12/08/2025 19:53
10299;Mary Blake;Mechanicsburg;PA;17055;2;01/01/2026 12:31;17/01/2026 12:31
10300;Daniel Glover;Caguas;PR;725;3;10/06/2025 17:42;15/06/2025 17:42
10301;Jeremy Smith;Edinburg;TX;78539;2;11/12/2025 22:26;12/12/2025 22:26
10302;Mary Adams;Broken Arrow;OK;74012;3;24/10/2025 2:07;01/11/2025 2:07
10303;Shawn Smith;Caguas;PR;725;5;02/01/2026 22:43;06/01/2026 22:43
10304;Mary Watson;Chicago;IL;60647;6;08/01/2026 13:51;20/01/2026 13:51
10305;Catherine Hudson;Frankfort;KY;40601;2;10/07/2025 23:44;23/07/2025 23:44
10306;Mary Smith;Caguas;PR;725;2;25/05/2025 11:18;08/06/2025 11:18
10307;Bobby Miller;Tustin;CA;92780;5;27/05/2025 15:14;07/06/2025 15:14
10308;Mary Smith;Caguas;PR;725;5;21/05/2025 23:08;29/05/2025 23:08
10309;Robert Vasquez;Elmhurst;NY;11373;4;07/12/2025 11:17;25/12/2025 11:17
10310;Virginia Le;Mcallen;TX;78501;2;08/09/2025 11:56;18/09/2025 11:56
10311;Joyce Smith;Caguas;PR;725;4;07/09/2025 1:27;15/09/2025 1:27
10312;Evelyn Lowe;El Paso;TX;79912;3;03/10/2025 12:05;07/10/2025 12:05
10313;Mary Ball;Saint Paul;MN;55112;4;16/11/2025 13:17;18/11/2025 13:17
10314;Andrew Gates;Caguas;PR;725;5;11/02/2026 12:58;25/02/2026 12:58
10315;Mary Smith;Jackson Heights;NY;11372;4;09/10/2025 4:35;22/10/2025 4:35
10316;Martha Phelps;Saint Peters;MO;63376;1;07/05/2025 21:36;16/05/2025 21:36
10317;Mary Smith;Moreno Valley;CA;92553;3;14/04/2025 13:29;25/04/2025 13:29
10318;Joan Garcia;Columbus;OH;43230;5;08/10/2025 8:19;27/10/2025 8:19
10319;Mary Johnston;Caguas;PR;725;1;14/06/2025 14:30;23/06/2025 14:30
10320;David Smith;Hialeah;FL;33015;1;13/06/2025 20:30;23/06/2025 20:30
10321;Shirley Miller;Caguas;PR;725;6;18/01/2026 19:14;18/01/2026 19:14
10322;Mary Harrison;North Las Vegas;NV;89030;5;28/05/2025 8:52;10/06/2025 8:52
10323;Eric Jensen;Caguas;PR;725;1;03/08/2025 7:41;18/08/2025 7:41
10324;Mary Smith;Tallahassee;FL;32308;3;21/03/2025 7:52;29/03/2025 7:52
10325;Patricia Duncan;Caguas;PR;725;5;25/11/2025 21:26;26/11/2025 21:26
10326;Joshua Smith;Grand Prairie;TX;75052;5;19/11/2025 8:44;07/12/2025 8:44
10327;Laura Sparks;Caguas;PR;725;1;11/08/2025 22:36;20/08/2025 22:36
10328;Mary Smith;Dallas;TX;75243;4;04/06/2025 21:17;20/06/2025 21:17
10329;Shawn Forbes;Caguas;PR;725;2;20/12/2025 20:28;26/12/2025 20:28
10330;Mary Smith;Hamilton;OH;45013;1;06/02/2025 17:32;12/02/2025 17:32
10331;Megan Collier;Caguas;PR;725;6;07/04/2025 13:16;27/04/2025 13:16
10332;Mary Smith;Glenview;IL;60025;1;10/01/2025 12:04;25/01/2025 12:04
10333;Mary Dennis;Caguas;PR;725;1;24/02/2025 12:33;27/02/2025 12:33
10334;Gary Smith;Findlay;OH;45840;5;24/08/2025 7:51;12/09/2025 7:51
10335;Heather Santiago;Caguas;PR;725;6;26/01/2026 4:29;02/02/2026 4:29
10336;Mary Glenn;Philadelphia;PA;19134;4;15/02/2026 8:01;04/03/2026 8:01
10337;Edward Smith;Caguas;PR;725;1;28/03/2026 18:08;08/04/2026 18:08
10338;Mary Padilla;Chicago;IL;60624;2;24/09/2025 4:28;27/09/2025 4:28
10339;Steven Smith;Carol Stream;IL;60188;4;15/03/2025 4:42;19/03/2025 4:42
10340;Nicholas Stevens;Caguas;PR;725;3;05/11/2025 11:54;18/11/2025 11:54
10341;Mary Carrillo;Long Beach;CA;90805;1;14/03/2025 17:45;27/03/2025 17:45
10342;William Olsen;Ontario;CA;91762;4;20/02/2025 21:57;20/02/2025 21:57
10343;Melissa Humphrey;Caguas;PR;725;6;17/11/2025 15:23;20/11/2025 15:23
10344;Mary Smith;Juana Diaz;PR;795;6;16/05/2025 0:19;19/05/2025 0:19
10345;Elizabeth Mcpherson;Richmond;TX;77469;4;12/08/2025 15:33;30/08/2025 15:33
10346;Shawn Smith;Caguas;PR;725;3;27/02/2025 2:55;15/03/2025 2:55
10347;Mary Kelly;Hollywood;FL;33025;5;26/02/2025 20:14;27/02/2025 20:14
10348;Alice Barnes;Caguas;PR;725;1;25/09/2025 21:11;05/10/2025 21:11
10349;Mary Colon;Riverside;CA;92509;4;17/09/2025 10:17;21/09/2025 10:17
10350;James Smith;Freeport;NY;11520;6;27/07/2025 1:23;03/08/2025 1:23
10351;Teresa Gray;Caguas;PR;725;6;19/06/2025 18:04;21/06/2025 18:04
10352;Mary Smith;Miami;FL;33142;2;18/07/2025 0:49;20/07/2025 0:49
10353;Harold Taylor;Caguas;PR;725;6;18/03/2026 13:19;26/03/2026 13:19
10354;Mary Patel;Tucson;AZ;85705;3;22/12/2025 10:21;26/12/2025 10:21
10355;Dennis Smith;Saint Paul;MN;55104;3;18/01/2025 14:46;18/01/2025 14:46
10356;Mary Ho;Caguas;PR;725;2;02/07/2025 1:54;16/07/2025 1:54
10357;Elizabeth Smith;Milwaukee;WI;53215;3;29/08/2025 19:59;09/09/2025 19:59
10358;Larry Alvarez;Caguas;PR;725;1;10/04/2025 16:45;22/04/2025 16:45
10359;Sean Castro;Birmingham;AL;35215;2;15/04/2025 5:30;22/04/2025 5:30
10360;Mary Carlson;Caguas;PR;725;3;04/12/2025 18:29;18/12/2025 18:29
10361;Barbara Smith;Corona;CA;92882;3;27/02/2026 23:26;03/03/2026 23:26
10362;Mary Graves;Caguas;PR;725;6;14/03/2025 23:20;15/03/2025 23:20
10363;Charles Zimmerman;Riverside;CA;92509;2;21/11/2025 16:31;27/11/2025 16:31
10364;Mary Simon;Los Angeles;CA;90046;5;17/03/2025 4:36;17/03/2025 4:36
10365;Amy Smith;Winnetka;CA;91306;5;05/10/2025 22:16;25/10/2025 22:16
10366;Samantha Landry;Caguas;PR;725;2;13/02/2025 16:00;20/02/2025 16:00
10367;Mary Smith;Fort Lauderdale;FL;33324;3;19/04/2025 2:46;20/04/2025 2:46
10368;Matthew Key;Caguas;PR;725;5;22/07/2025 17:05;05/08/2025 17:05
10369;Terry Smith;Tucson;AZ;85710;4;26/03/2025 3:41;07/04/2025 3:41
10370;Mary Mcintosh;Caguas;PR;725;5;04/07/2025 20:32;04/07/2025 20:32
10371;Joseph Smith;Mount Prospect;IL;60056;3;30/01/2025 14:03;14/02/2025 14:03
10372;Amber Martin;Caguas;PR;725;3;21/05/2025 1:41;05/06/2025 1:41
10373;Mary Morrison;Brandon;FL;33511;5;01/01/2025 17:04;13/01/2025 17:04
10374;Barbara Smith;Rego Park;NY;11374;6;22/11/2025 7:34;09/12/2025 7:34
10375;Joan James;Caguas;PR;725;5;26/10/2025 10:06;13/11/2025 10:06
10376;Mary Davidson;Yuma;AZ;85364;6;24/02/2025 19:33;25/02/2025 19:33
10377;Anna Smith;Caguas;PR;725;3;05/09/2025 13:57;06/09/2025 13:57
10378;Mary Bradley;Forest Hills;NY;11375;1;10/01/2026 2:26;17/01/2026 2:26
10379;Robert Burnett;North Hollywood;CA;91606;5;26/03/2025 10:25;13/04/2025 10:25
10380;Mary Smith;Caguas;PR;725;4;01/06/2025 21:08;09/06/2025 21:08
10381;Tyler Martinez;Long Beach;CA;90805;5;23/09/2025 2:39;04/10/2025 2:39
10382;Mary Romero;Santa Ana;CA;92707;5;31/10/2025 3:06;06/11/2025 3:06
10383;Martha Smith;Greeley;CO;80631;1;12/01/2026 10:58;13/01/2026 10:58
10384;Mary Wiley;Caguas;PR;725;4;31/03/2025 21:51;09/04/2025 21:51
10385;Jeffrey Smith;West Covina;CA;91790;4;10/06/2025 1:59;10/06/2025 1:59
10386;Theresa Burns;Caguas;PR;725;6;19/02/2025 21:22;04/03/2025 21:22
10387;Mary Wheeler;New York;NY;10128;2;11/11/2025 18:16;16/11/2025 18:16
10388;William Smith;Fort Lauderdale;FL;33324;4;06/08/2025 23:46;17/08/2025 23:46
10389;Daniel Jackson;Caguas;PR;725;2;01/03/2026 15:44;20/03/2026 15:44
10390;Anthony Stevenson;Hialeah;FL;33012;1;01/04/2025 1:16;11/04/2025 1:16
10391;Mary Smith;Caguas;PR;725;5;24/10/2025 20:25;13/11/2025 20:25
10392;Robert Rodriguez;Gardena;CA;90247;4;28/01/2025 6:31;17/02/2025 6:31
10393;Barbara Hogan;Caguas;PR;725;3;12/10/2025 7:05;18/10/2025 7:05
10394;Mary Smith;Chicago;IL;60629;6;21/01/2026 16:33;31/01/2026 16:33
10395;Mary Lewis;Troy;NY;12180;6;26/03/2026 10:28;07/04/2026 10:28
10396;Steven Wood;Elmhurst;IL;60126;6;06/10/2025 21:34;17/10/2025 21:34
10397;Henry Kelley;Caguas;PR;725;5;30/10/2025 9:36;06/11/2025 9:36
10398;Mary Pierce;Stamford;CT;6902;3;17/02/2025 23:16;22/02/2025 23:16
10399;Kevin Smith;Caguas;PR;725;4;25/01/2025 0:02;06/02/2025 0:02
10400;Carl Warner;Denver;CO;80219;1;01/01/2026 8:01;04/01/2026 8:01
10401;Mary Smith;Caguas;PR;725;3;22/05/2025 8:19;10/06/2025 8:19
10402;Lori Mendoza;Fontana;CA;92336;1;04/06/2025 20:31;16/06/2025 20:31
10403;Mary Noble;Caguas;PR;725;1;18/10/2025 9:34;07/11/2025 9:34
10404;Tyler Smith;Pico Rivera;CA;90660;4;03/01/2026 5:46;11/01/2026 5:46
10405;Mary Durham;Houston;TX;77072;6;23/11/2025 23:26;09/12/2025 23:26
10406;Michael Smith;Caguas;PR;725;3;08/05/2025 7:27;25/05/2025 7:27
10407;William Clay;West Chester;PA;19382;6;12/02/2025 14:33;19/02/2025 14:33
10408;Sandra Smith;Los Angeles;CA;90027;6;23/03/2025 4:15;02/04/2025 4:15
10409;Alan Avila;Caguas;PR;725;1;13/10/2025 17:48;21/10/2025 17:48
10410;Randy Smith;Santa Ana;CA;92705;4;15/01/2025 4:55;01/02/2025 4:55
10411;Mary Mcdonald;Caguas;PR;725;1;17/11/2025 6:41;27/11/2025 6:41
10412;Jean Hartman;Vega Baja;PR;693;3;10/01/2025 2:02;26/01/2025 2:02
10413;Mary Smith;Caguas;PR;725;1;02/09/2025 19:31;07/09/2025 19:31
10414;William Cunningham;Eugene;OR;97405;4;14/04/2025 11:24;19/04/2025 11:24
10415;Melissa Griffith;Caguas;PR;725;1;04/02/2025 12:15;11/02/2025 12:15
10416;Mary Goodwin;Catonsville;MD;21228;5;13/07/2025 20:30;01/08/2025 20:30
10417;Kyle Smith;Caguas;PR;725;4;20/03/2025 6:40;21/03/2025 6:40
10418;Mary Arroyo;Brooklyn;NY;11209;4;08/03/2025 16:33;17/03/2025 16:33
10419;Jerry Smith;Beaverton;OR;97006;4;11/03/2025 0:16;14/03/2025 0:16
10420;Mary Petty;Plainfield;NJ;7060;5;05/06/2025 6:01;21/06/2025 6:01
10421;Rebecca Smith;Caguas;PR;725;4;13/03/2026 1:27;31/03/2026 1:27
10422;Mary Howell;Chicago;IL;60616;2;24/12/2025 23:26;25/12/2025 23:26
10423;Mary Rios;Caguas;PR;725;3;01/01/2026 1:27;12/01/2026 1:27
10424;Beverly Smith;Philadelphia;PA;19149;2;22/11/2025 7:04;12/12/2025 7:04
10425;Mary Brooks;Jersey City;NJ;7307;1;18/04/2025 4:30;27/04/2025 4:30
10426;Patrick Flynn;Caguas;PR;725;5;22/03/2025 16:43;31/03/2025 16:43
10427;Mary Smith;Powder Springs;GA;30127;1;07/12/2025 22:05;26/12/2025 22:05
10428;Tammy Chavez;Caguas;PR;725;5;08/01/2025 10:41;21/01/2025 10:41
10429;Mary Weaver;Miami;FL;33162;1;28/02/2026 22:30;09/03/2026 22:30
10430;Katherine Silva;Caguas;PR;725;4;06/03/2026 9:12;11/03/2026 9:12
10431;Mary Smith;South Gate;CA;90280;4;30/11/2025 17:22;09/12/2025 17:22
10432;Mary White;Bristol;CT;6010;1;21/12/2025 16:47;01/01/2026 16:47
10433;Elizabeth Ball;Houston;TX;77080;1;22/09/2025 1:29;09/10/2025 1:29
10434;Ann Smith;Caguas;PR;725;1;14/06/2025 9:26;23/06/2025 9:26
10435;Mary Jackson;Hawthorne;CA;90250;5;14/01/2025 7:58;17/01/2025 7:58
10436;Eric King;New York;NY;10029;2;24/09/2025 9:23;08/10/2025 9:23
10437;Mary Graham;San Francisco;CA;94110;6;04/02/2025 19:07;22/02/2025 19:07
10438;Barbara Johnston;North Richland Hills;TX;76180;4;12/05/2025 7:14;31/05/2025 7:14
10439;Emma Smith;Caguas;PR;725;3;20/04/2025 1:37;30/04/2025 1:37
10440;Mary Sellers;Lakewood;NJ;8701;4;01/09/2025 22:30;02/09/2025 22:30
10441;Jesse Smith;Caguas;PR;725;3;10/06/2025 18:44;14/06/2025 18:44
10442;Mary Hall;Quincy;IL;62301;6;01/05/2025 16:18;21/05/2025 16:18
10443;Eric Smith;Caguas;PR;725;5;17/12/2025 15:00;29/12/2025 15:00
10444;Gregory Lopez;Brooklyn;NY;11230;4;04/02/2025 18:03;22/02/2025 18:03
10445;Mary Reed;Caguas;PR;725;2;04/03/2026 7:50;06/03/2026 7:50
10446;Christina Krause;Cumberland;MD;21502;6;15/02/2026 15:38;05/03/2026 15:38
10447;Mary Smith;Caguas;PR;725;4;19/03/2026 11:42;27/03/2026 11:42
10448;Nancy Gilbert;Dallas;TX;75227;1;06/06/2025 4:05;07/06/2025 4:05
10449;Mary Smith;Caguas;PR;725;5;08/10/2025 2:45;22/10/2025 2:45
10450;Margaret Smith;Tucson;AZ;85746;3;21/08/2025 10:20;03/09/2025 10:20
10451;Anthony Soto;Caguas;PR;725;6;05/03/2026 13:18;16/03/2026 13:18
10452;Mary Smith;Gilroy;CA;95020;2;11/01/2025 8:58;17/01/2025 8:58
10453;Elizabeth Brewer;Caguas;PR;725;6;05/05/2025 10:38;22/05/2025 10:38
10454;Anthony Leblanc;Milpitas;CA;95035;2;14/08/2025 7:37;30/08/2025 7:37
10455;Kenneth Oconnell;Caguas;PR;725;2;16/02/2025 15:48;25/02/2025 15:48
10456;Mary Smith;Los Angeles;CA;90044;2;17/06/2025 21:20;29/06/2025 21:20
10457;Elizabeth Watkins;Caguas;PR;725;5;27/12/2025 9:45;01/01/2026 9:45
10458;Mary Estrada;Oceanside;CA;92054;5;21/07/2025 13:55;05/08/2025 13:55
10459;Jason Smith;El Paso;TX;79924;3;16/12/2025 9:17;05/01/2026 9:17
10460;Mary Morrison;New Braunfels;TX;78130;3;02/01/2026 8:45;17/01/2026 8:45
10461;Jessica Weber;Caguas;PR;725;6;12/01/2025 8:48;21/01/2025 8:48
10462;Carolyn Smith;West Lafayette;IN;47906;3;09/02/2026 1:05;09/02/2026 1:05
10463;Mary Graham;Lancaster;PA;17601;2;18/08/2025 22:56;04/09/2025 22:56
10464;Emily Smith;Caguas;PR;725;5;24/02/2026 21:06;02/03/2026 21:06
10465;Cynthia Spence;San Diego;CA;92105;3;17/03/2025 18:01;19/03/2025 18:01
10466;Mary Smith;Escondido;CA;92025;3;15/07/2025 13:31;21/07/2025 13:31
10467;Janet Sandoval;Caguas;PR;725;4;13/09/2025 9:34;19/09/2025 9:34
10468;Mary Smith;Chicago;IL;60609;6;18/10/2025 21:48;29/10/2025 21:48
10469;Melissa Jackson;Los Angeles;CA;90034;5;17/02/2026 16:43;25/02/2026 16:43
10470;Crystal Molina;Greensboro;NC;27410;4;09/02/2026 1:31;21/02/2026 1:31
10471;Mary Smith;Caguas;PR;725;1;09/03/2026 0:36;25/03/2026 0:36
10472;Margaret Cook;Bakersfield;CA;93307;2;10/01/2026 7:32;23/01/2026 7:32
10473;Betty Hartman;Caguas;PR;725;6;22/06/2025 18:11;03/07/2025 18:11
10474;Benjamin Case;Stockton;CA;95206;1;18/05/2025 18:22;02/06/2025 18:22
10475;Mary Smith;Caguas;PR;725;4;26/10/2025 15:07;07/11/2025 15:07
10476;John Hodges;Cerritos;CA;90703;5;08/10/2025 6:37;18/10/2025 6:37
10477;Mary Holder;Caguas;PR;725;2;12/01/2025 14:17;14/01/2025 14:17
10478;Aaron Smith;Salt Lake City;UT;84120;6;20/03/2026 6:05;28/03/2026 6:05
10479;Mary Gaines;Caguas;PR;725;6;01/09/2025 22:30;09/09/2025 22:30
10480;Robert Smith;Chicago;IL;60647;1;02/05/2025 22:18;13/05/2025 22:18
10481;Nicole Baker;Ithaca;NY;14850;1;12/05/2025 21:46;01/06/2025 21:46
10482;Mary Rivera;Caguas;PR;725;2;10/12/2025 0:53;13/12/2025 0:53
10483;Barbara Foster;Porterville;CA;93257;3;21/01/2025 19:15;08/02/2025 19:15
10484;Gregory Carroll;Aurora;IL;60506;4;15/03/2026 16:19;28/03/2026 16:19
10485;Mary Smith;Caguas;PR;725;5;04/10/2025 12:16;24/10/2025 12:16
10486;Ronald Ballard;Chicago;IL;60613;4;03/06/2025 17:34;09/06/2025 17:34
10487;Juan Moyer;Caguas;PR;725;5;11/05/2025 0:57;12/05/2025 0:57
10488;Mary Bonilla;Miami;FL;33175;4;07/12/2025 21:07;16/12/2025 21:07
10489;Jeffrey Smith;Washington;DC;20009;2;24/04/2025 3:51;04/05/2025 3:51
10490;Brenda Ramirez;Caguas;PR;725;6;25/01/2026 5:09;01/02/2026 5:09
10491;Nicole James;Westland;MI;48185;3;27/06/2025 23:00;06/07/2025 23:00
10492;Mary Smith;Caguas;PR;725;3;14/06/2025 18:36;18/06/2025 18:36
10493;Frances Taylor;Chicago;IL;60613;2;03/06/2025 22:23;17/06/2025 22:23
10494;Mary Hernandez;East Brunswick;NJ;8816;3;21/03/2025 16:37;09/04/2025 16:37
10495;Janet Gentry;Caguas;PR;725;2;06/02/2026 14:50;07/02/2026 14:50
10496;Mary Smith;Longview;WA;98632;1;27/02/2026 22:50;18/03/2026 22:50
10497;Justin Pena;Caguas;PR;725;4;28/06/2025 13:06;03/07/2025 13:06
10498;Mary Smith;Corona;NY;11368;2;10/10/2025 3:41;20/10/2025 3:41
10499;Theresa Little;Princeton;NJ;8540;5;13/01/2026 21:47;28/01/2026 21:47
10500;Mary Smith;Caguas;PR;725;1;28/03/2026 5:18;03/04/2026 5:18
10501;Jennifer Richardson;Plymouth;MA;2360;3;25/06/2025 16:01;04/07/2025 16:01
10502;Gloria Joyce;Caguas;PR;725;5;20/11/2025 0:49;03/12/2025 0:49
10503;Janice Smith;Dallas;TX;75220;1;24/06/2025 16:50;27/06/2025 16:50
10504;Mary Hill;Caguas;PR;725;4;17/03/2025 10:14;22/03/2025 10:14
10505;Eugene Wu;Bell Gardens;CA;90201;1;14/06/2025 5:45;29/06/2025 5:45
10506;Mary Smith;Wayne;NJ;7470;3;28/11/2025 0:57;03/12/2025 0:57
10507;Nancy Martin;Caguas;PR;725;1;12/03/2025 1:28;25/03/2025 1:28
10508;Angela Meadows;Los Angeles;CA;90011;6;28/05/2025 14:59;12/06/2025 14:59
10509;Mary Smith;Columbus;OH;43230;2;28/12/2025 7:52;16/01/2026 7:52
10510;Kevin Knapp;Virginia Beach;VA;23455;1;25/03/2025 9:24;26/03/2025 9:24
10511;Katherine Smith;Caguas;PR;725;4;17/09/2025 19:36;04/10/2025 19:36
10512;Mary Brown;Brooklyn;NY;11201;2;15/08/2025 13:17;31/08/2025 13:17
10513;Sandra Garcia;Caguas;PR;725;3;04/03/2026 7:38;04/03/2026 7:38
